primaryID	secondaryID
CHEBI:30765	CHEBI:9756
CHEBI:30765	CHEBI:27157
CHEBI:30768	CHEBI:26304
CHEBI:30768	CHEBI:45227
CHEBI:30768	CHEBI:8476
CHEBI:30769	CHEBI:41523
CHEBI:30769	CHEBI:3727
CHEBI:30769	CHEBI:23322
CHEBI:30772	CHEBI:41208
CHEBI:30772	CHEBI:113450
CHEBI:30772	CHEBI:22948
CHEBI:30772	CHEBI:3234
CHEBI:30775	CHEBI:24065
CHEBI:30775	CHEBI:5114
CHEBI:30776	CHEBI:40213
CHEBI:30776	CHEBI:24571
CHEBI:30776	CHEBI:5702
CHEBI:30778	CHEBI:5268
CHEBI:30778	CHEBI:24180
CHEBI:30780	CHEBI:14559
CHEBI:30780	CHEBI:25118
CHEBI:30781	CHEBI:22969
CHEBI:30781	CHEBI:2420
CHEBI:30781	CHEBI:19488
CHEBI:30789	CHEBI:20477
CHEBI:30789	CHEBI:1936
CHEBI:30793	CHEBI:19506
CHEBI:30793	CHEBI:1043
CHEBI:30794	CHEBI:44060
CHEBI:30794	CHEBI:6660
CHEBI:30794	CHEBI:25132
CHEBI:30796	CHEBI:44073
CHEBI:30796	CHEBI:42060
CHEBI:30796	CHEBI:342
CHEBI:30796	CHEBI:18686
CHEBI:30797	CHEBI:423
CHEBI:30797	CHEBI:18785
CHEBI:30805	CHEBI:41882
CHEBI:30805	CHEBI:4680
CHEBI:30805	CHEBI:23864
CHEBI:30805	CHEBI:23865
CHEBI:30807	CHEBI:35292
CHEBI:30813	CHEBI:41906
CHEBI:30813	CHEBI:23572
CHEBI:30813	CHEBI:4347
CHEBI:30814	CHEBI:4543
CHEBI:30814	CHEBI:23723
CHEBI:30816	CHEBI:9933
CHEBI:30816	CHEBI:27278
CHEBI:30817	CHEBI:46392
CHEBI:30817	CHEBI:9899
CHEBI:30820	CHEBI:1260
CHEBI:30820	CHEBI:19756
CHEBI:30823	CHEBI:14684
CHEBI:30823	CHEBI:25663
CHEBI:30830	CHEBI:386065
CHEBI:30830	CHEBI:1860
CHEBI:30830	CHEBI:20402
CHEBI:30831	CHEBI:39748
CHEBI:30831	CHEBI:19743
CHEBI:30831	CHEBI:1250
CHEBI:30832	CHEBI:2489
CHEBI:30832	CHEBI:22268
CHEBI:30835	CHEBI:19696
CHEBI:30835	CHEBI:1203
CHEBI:30837	CHEBI:2593
CHEBI:30837	CHEBI:22353
CHEBI:30838	CHEBI:6074
CHEBI:30838	CHEBI:24933
CHEBI:30839	CHEBI:14698
CHEBI:30839	CHEBI:25719
CHEBI:30841	CHEBI:39999
CHEBI:30841	CHEBI:5813
CHEBI:30841	CHEBI:20083
CHEBI:30842	CHEBI:43846
CHEBI:30842	CHEBI:25793
CHEBI:30842	CHEBI:7850
CHEBI:30845	CHEBI:42470
CHEBI:30845	CHEBI:1101
CHEBI:30845	CHEBI:19583
CHEBI:30850	CHEBI:1663
CHEBI:30850	CHEBI:20197
CHEBI:30851	CHEBI:45005
CHEBI:30851	CHEBI:8105
CHEBI:30851	CHEBI:26009
CHEBI:30852	CHEBI:24137
CHEBI:30852	CHEBI:5250
CHEBI:30852	CHEBI:4130
CHEBI:30853	CHEBI:24417
CHEBI:30853	CHEBI:5507
CHEBI:30854	CHEBI:14447
CHEBI:30854	CHEBI:14452
CHEBI:30854	CHEBI:24801
CHEBI:30859	CHEBI:25127
CHEBI:30859	CHEBI:6655
CHEBI:30860	CHEBI:42270
CHEBI:30860	CHEBI:6881
CHEBI:30860	CHEBI:25319
CHEBI:30864	CHEBI:18777
CHEBI:30864	CHEBI:11063
CHEBI:30879	CHEBI:22288
CHEBI:30879	CHEBI:2553
CHEBI:30879	CHEBI:13804
CHEBI:30881	CHEBI:10060
CHEBI:30881	CHEBI:27319
CHEBI:30882	CHEBI:19747
CHEBI:30882	CHEBI:1252
CHEBI:30883	CHEBI:1922
CHEBI:30883	CHEBI:20467
CHEBI:30884	CHEBI:24394
CHEBI:30884	CHEBI:19631
CHEBI:30885	CHEBI:25083
CHEBI:30887	CHEBI:5998
CHEBI:30887	CHEBI:24886
CHEBI:30903	CHEBI:5756
CHEBI:30904	CHEBI:24617
CHEBI:30904	CHEBI:19972
CHEBI:30906	CHEBI:23536
CHEBI:30906	CHEBI:29721
CHEBI:30907	CHEBI:20369
CHEBI:30907	CHEBI:1830
CHEBI:30909	CHEBI:11242
CHEBI:30909	CHEBI:11247
CHEBI:30909	CHEBI:19016
CHEBI:30912	CHEBI:10539
CHEBI:30912	CHEBI:500
CHEBI:30912	CHEBI:16334
CHEBI:30912	CHEBI:23601
CHEBI:30912	CHEBI:18886
CHEBI:30913	CHEBI:6284
CHEBI:30913	CHEBI:18797
CHEBI:30915	CHEBI:40661
CHEBI:30915	CHEBI:19749
CHEBI:30915	CHEBI:1253
CHEBI:30918	CHEBI:42005
CHEBI:30918	CHEBI:2052
CHEBI:30918	CHEBI:1488
CHEBI:30918	CHEBI:19999
CHEBI:30921	CHEBI:14322
CHEBI:30921	CHEBI:24327
CHEBI:30923	CHEBI:1838
CHEBI:30923	CHEBI:20375
CHEBI:30924	CHEBI:10961
CHEBI:30924	CHEBI:11018
CHEBI:30924	CHEBI:18711
CHEBI:30926	CHEBI:20147
CHEBI:30926	CHEBI:1618
CHEBI:30927	CHEBI:11077
CHEBI:30927	CHEBI:18807
CHEBI:30928	CHEBI:12824
CHEBI:30928	CHEBI:25207
CHEBI:30929	CHEBI:26850
CHEBI:30933	CHEBI:1661
CHEBI:30933	CHEBI:20192
CHEBI:30934	CHEBI:10977
CHEBI:30934	CHEBI:18562
CHEBI:30935	CHEBI:45128
CHEBI:30935	CHEBI:88256
CHEBI:30935	CHEBI:1662
CHEBI:30935	CHEBI:20194
CHEBI:30936	CHEBI:10889
CHEBI:30936	CHEBI:18569
CHEBI:30936	CHEBI:11039
CHEBI:30936	CHEBI:30937
CHEBI:30936	CHEBI:18775
CHEBI:30938	CHEBI:20704
CHEBI:30938	CHEBI:12207
CHEBI:30939	CHEBI:10760
CHEBI:30939	CHEBI:29558
CHEBI:30940	CHEBI:23544
CHEBI:30940	CHEBI:29723
CHEBI:30943	CHEBI:46313
CHEBI:30956	CHEBI:9684
CHEBI:30956	CHEBI:27095
CHEBI:30959	CHEBI:12043
CHEBI:30959	CHEBI:20473
CHEBI:30960	CHEBI:20045
CHEBI:30960	CHEBI:11815
CHEBI:30960	CHEBI:20044
CHEBI:30966	CHEBI:18722
CHEBI:30966	CHEBI:5459
CHEBI:30969	CHEBI:2954
CHEBI:30969	CHEBI:24004
CHEBI:30997	CHEBI:86533
CHEBI:31001	CHEBI:132862
CHEBI:31011	CHEBI:14751
CHEBI:31011	CHEBI:25890
CHEBI:31104	CHEBI:75403
CHEBI:31111	CHEBI:69544
CHEBI:31176	CHEBI:43294
CHEBI:31185	CHEBI:296356
CHEBI:31205	CHEBI:250549
CHEBI:31252	CHEBI:102256
CHEBI:31355	CHEBI:76407
CHEBI:31398	CHEBI:489955
CHEBI:31398	CHEBI:566263
CHEBI:31399	CHEBI:551341
CHEBI:31401	CHEBI:150440
CHEBI:31413	CHEBI:211390
CHEBI:31414	CHEBI:205078
CHEBI:31414	CHEBI:282070
CHEBI:31440	CHEBI:370227
CHEBI:31440	CHEBI:121741
CHEBI:31441	CHEBI:63600
CHEBI:31448	CHEBI:47361
CHEBI:31448	CHEBI:598653
CHEBI:31468	CHEBI:565356
CHEBI:31503	CHEBI:471487
CHEBI:31504	CHEBI:66271
CHEBI:31505	CHEBI:66274
CHEBI:31508	CHEBI:547448
CHEBI:31515	CHEBI:464745
CHEBI:31521	CHEBI:74488
CHEBI:31536	CHEBI:174911
CHEBI:31549	CHEBI:42387
CHEBI:31549	CHEBI:252957
CHEBI:31550	CHEBI:42432
CHEBI:31551	CHEBI:83322
CHEBI:31572	CHEBI:84944
CHEBI:31575	CHEBI:86616
CHEBI:31596	CHEBI:45943
CHEBI:31602	CHEBI:130072
CHEBI:31624	CHEBI:606590
CHEBI:31638	CHEBI:87729
CHEBI:31653	CHEBI:344737
CHEBI:31677	CHEBI:199284
CHEBI:31711	CHEBI:75986
CHEBI:31755	CHEBI:41849
CHEBI:31850	CHEBI:66390
CHEBI:31850	CHEBI:70183
CHEBI:31882	CHEBI:164776
CHEBI:31998	CHEBI:50933
CHEBI:32004	CHEBI:78944
CHEBI:32019	CHEBI:94597
CHEBI:32111	CHEBI:49717
CHEBI:32155	CHEBI:45754
CHEBI:32167	CHEBI:26832
CHEBI:32221	CHEBI:417367
CHEBI:32359	CHEBI:77007
CHEBI:32364	CHEBI:11781
CHEBI:32364	CHEBI:12122
CHEBI:32373	CHEBI:12007
CHEBI:32373	CHEBI:11978
CHEBI:32373	CHEBI:20347
CHEBI:32374	CHEBI:43108
CHEBI:32374	CHEBI:1812
CHEBI:32374	CHEBI:15796
CHEBI:32374	CHEBI:27061
CHEBI:32379	CHEBI:12785
CHEBI:32379	CHEBI:23258
CHEBI:32379	CHEBI:23259
CHEBI:32379	CHEBI:12802
CHEBI:32382	CHEBI:11004
CHEBI:32382	CHEBI:18688
CHEBI:32383	CHEBI:12217
CHEBI:32383	CHEBI:20727
CHEBI:32395	CHEBI:13852
CHEBI:32395	CHEBI:22607
CHEBI:32396	CHEBI:12206
CHEBI:32396	CHEBI:20703
CHEBI:32398	CHEBI:21030
CHEBI:32398	CHEBI:41990
CHEBI:32398	CHEBI:4187
CHEBI:32446	CHEBI:44249
CHEBI:32446	CHEBI:22344
CHEBI:32446	CHEBI:7517
CHEBI:32506	CHEBI:234513
CHEBI:32544	CHEBI:25530
CHEBI:32544	CHEBI:14650
CHEBI:32544	CHEBI:22851
CHEBI:32591	CHEBI:11731
CHEBI:32601	CHEBI:7178
CHEBI:32601	CHEBI:11456
CHEBI:32601	CHEBI:21591
CHEBI:32602	CHEBI:7179
CHEBI:32602	CHEBI:21592
CHEBI:32602	CHEBI:11434
CHEBI:32618	CHEBI:7171
CHEBI:32618	CHEBI:11715
CHEBI:32618	CHEBI:11716
CHEBI:32618	CHEBI:21584
CHEBI:32618	CHEBI:30908
CHEBI:32682	CHEBI:133495
CHEBI:32796	CHEBI:339
CHEBI:32796	CHEBI:18651
CHEBI:32796	CHEBI:310
CHEBI:32797	CHEBI:18739
CHEBI:32797	CHEBI:380
CHEBI:32798	CHEBI:2339
CHEBI:32798	CHEBI:20825
CHEBI:32800	CHEBI:45767
CHEBI:32800	CHEBI:18787
CHEBI:32800	CHEBI:424
CHEBI:32802	CHEBI:18758
CHEBI:32802	CHEBI:405
CHEBI:32803	CHEBI:18672
CHEBI:32803	CHEBI:330
CHEBI:32804	CHEBI:20409
CHEBI:32804	CHEBI:12008
CHEBI:32805	CHEBI:10482
CHEBI:32805	CHEBI:23308
CHEBI:32806	CHEBI:10719
CHEBI:32806	CHEBI:27070
CHEBI:32807	CHEBI:7791
CHEBI:32807	CHEBI:25621
CHEBI:32808	CHEBI:455
CHEBI:32808	CHEBI:18818
CHEBI:32809	CHEBI:1529
CHEBI:32809	CHEBI:20054
CHEBI:32811	CHEBI:1851
CHEBI:32811	CHEBI:20390
CHEBI:32813	CHEBI:12488
CHEBI:32813	CHEBI:21669
CHEBI:32814	CHEBI:12593
CHEBI:32814	CHEBI:21687
CHEBI:32815	CHEBI:10548
CHEBI:32815	CHEBI:23914
CHEBI:32815	CHEBI:23915
CHEBI:32816	CHEBI:45253
CHEBI:32816	CHEBI:8685
CHEBI:32816	CHEBI:26466
CHEBI:32817	CHEBI:1493
CHEBI:32817	CHEBI:20007
CHEBI:32818	CHEBI:28605
CHEBI:32818	CHEBI:21469
CHEBI:32818	CHEBI:7089
CHEBI:32818	CHEBI:12430
CHEBI:32818	CHEBI:21470
CHEBI:32819	CHEBI:13049
CHEBI:32819	CHEBI:21197
CHEBI:32826	CHEBI:31452
CHEBI:32826	CHEBI:29378
CHEBI:32838	CHEBI:60336
CHEBI:32844	CHEBI:21496
CHEBI:32844	CHEBI:7106
CHEBI:32863	CHEBI:9078
CHEBI:32863	CHEBI:26618
CHEBI:32875	CHEBI:48801
CHEBI:32875	CHEBI:2449
CHEBI:32875	CHEBI:25251
CHEBI:32875	CHEBI:25252
CHEBI:32876	CHEBI:9458
CHEBI:32876	CHEBI:26879
CHEBI:32877	CHEBI:8407
CHEBI:32877	CHEBI:8409
CHEBI:32877	CHEBI:26263
CHEBI:32877	CHEBI:26265
CHEBI:32888	CHEBI:24184
CHEBI:32888	CHEBI:6473
CHEBI:32888	CHEBI:10567
CHEBI:32890	CHEBI:7172
CHEBI:32890	CHEBI:21585
CHEBI:32896	CHEBI:10859
CHEBI:32896	CHEBI:1265
CHEBI:32897	CHEBI:29460
CHEBI:32897	CHEBI:11299
CHEBI:32898	CHEBI:13870
CHEBI:32898	CHEBI:29546
CHEBI:32902	CHEBI:29597
CHEBI:32902	CHEBI:42806
CHEBI:32902	CHEBI:24244
CHEBI:32903	CHEBI:29603
CHEBI:32903	CHEBI:24248
CHEBI:32906	CHEBI:29591
CHEBI:32906	CHEBI:24240
CHEBI:32918	CHEBI:44550
CHEBI:32918	CHEBI:25473
CHEBI:32918	CHEBI:31044
CHEBI:32922	CHEBI:23279
CHEBI:32922	CHEBI:10861
CHEBI:32955	CHEBI:4812
CHEBI:32955	CHEBI:13828
CHEBI:32955	CHEBI:23930
CHEBI:32958	CHEBI:68835
CHEBI:32963	CHEBI:13765
CHEBI:32963	CHEBI:5562
CHEBI:32964	CHEBI:11448
CHEBI:32964	CHEBI:19370
CHEBI:32971	CHEBI:19870
CHEBI:32971	CHEBI:31090
CHEBI:32980	CHEBI:43113
CHEBI:32980	CHEBI:8110
CHEBI:32980	CHEBI:19934
CHEBI:32982	CHEBI:60642
CHEBI:32982	CHEBI:7389
CHEBI:32982	CHEBI:12643
CHEBI:32983	CHEBI:12644
CHEBI:32983	CHEBI:7391
CHEBI:32984	CHEBI:7390
CHEBI:32984	CHEBI:12645
CHEBI:32985	CHEBI:7388
CHEBI:32985	CHEBI:12646
CHEBI:32989	CHEBI:21444
CHEBI:32989	CHEBI:7332
CHEBI:32989	CHEBI:12678
CHEBI:33020	CHEBI:11480
CHEBI:33020	CHEBI:58653
CHEBI:33020	CHEBI:30995
CHEBI:33033	CHEBI:19754
CHEBI:33033	CHEBI:1262
CHEBI:33070	CHEBI:39986
CHEBI:33070	CHEBI:24806
CHEBI:33070	CHEBI:5914
CHEBI:33076	CHEBI:49545
CHEBI:33076	CHEBI:21053
CHEBI:33076	CHEBI:4206
CHEBI:33101	CHEBI:39851
CHEBI:33101	CHEBI:29332
CHEBI:33101	CHEBI:29784
CHEBI:33104	CHEBI:29761
CHEBI:33104	CHEBI:29762
CHEBI:33105	CHEBI:29756
CHEBI:33105	CHEBI:29758
CHEBI:33118	CHEBI:41248
CHEBI:33118	CHEBI:22911
CHEBI:33118	CHEBI:31299
CHEBI:33130	CHEBI:30193
CHEBI:33130	CHEBI:31195
CHEBI:33184	CHEBI:25073
CHEBI:33184	CHEBI:13649
CHEBI:33184	CHEBI:6523
CHEBI:33184	CHEBI:14530
CHEBI:33190	CHEBI:11877
CHEBI:33190	CHEBI:14564
CHEBI:33190	CHEBI:20180
CHEBI:33196	CHEBI:12818
CHEBI:33196	CHEBI:12819
CHEBI:33196	CHEBI:48424
CHEBI:33196	CHEBI:21283
CHEBI:33197	CHEBI:304
CHEBI:33197	CHEBI:18644
CHEBI:33198	CHEBI:42715
CHEBI:33198	CHEBI:4157
CHEBI:33198	CHEBI:20986
CHEBI:33199	CHEBI:8503
CHEBI:33199	CHEBI:26303
CHEBI:33203	CHEBI:11081
CHEBI:33203	CHEBI:1304
CHEBI:33216	CHEBI:47094
CHEBI:33216	CHEBI:22900
CHEBI:33216	CHEBI:31295
CHEBI:33217	CHEBI:32196
CHEBI:33217	CHEBI:19864
CHEBI:33218	CHEBI:19865
CHEBI:33218	CHEBI:32257
CHEBI:33219	CHEBI:19866
CHEBI:33219	CHEBI:31478
CHEBI:33220	CHEBI:20143
CHEBI:33220	CHEBI:31863
CHEBI:33270	CHEBI:35062
CHEBI:33275	CHEBI:35070
CHEBI:33276	CHEBI:35081
CHEBI:33277	CHEBI:35082
CHEBI:33308	CHEBI:3408
CHEBI:33308	CHEBI:13204
CHEBI:33308	CHEBI:23028
CHEBI:33404	CHEBI:40000
CHEBI:33404	CHEBI:1553
CHEBI:33404	CHEBI:20071
CHEBI:33508	CHEBI:24348
CHEBI:33508	CHEBI:24349
CHEBI:33508	CHEBI:33846
CHEBI:33510	CHEBI:21229
CHEBI:33510	CHEBI:21230
CHEBI:33565	CHEBI:20201
CHEBI:33565	CHEBI:11426
CHEBI:33566	CHEBI:134187
CHEBI:33566	CHEBI:13628
CHEBI:33566	CHEBI:18862
CHEBI:33574	CHEBI:43720
CHEBI:33574	CHEBI:1902
CHEBI:33574	CHEBI:22458
CHEBI:33575	CHEBI:13627
CHEBI:33575	CHEBI:13428
CHEBI:33575	CHEBI:23027
CHEBI:33613	CHEBI:19286
CHEBI:33613	CHEBI:31066
CHEBI:33704	CHEBI:10208
CHEBI:33704	CHEBI:2642
CHEBI:33704	CHEBI:13779
CHEBI:33704	CHEBI:22442
CHEBI:33805	CHEBI:11503
CHEBI:33805	CHEBI:12960
CHEBI:33805	CHEBI:20992
CHEBI:33805	CHEBI:19444
CHEBI:33838	CHEBI:13661
CHEBI:33838	CHEBI:7647
CHEBI:33838	CHEBI:25611
CHEBI:33853	CHEBI:2857
CHEBI:33853	CHEBI:13664
CHEBI:33853	CHEBI:13825
CHEBI:33853	CHEBI:25969
CHEBI:33853	CHEBI:29322
CHEBI:33854	CHEBI:2831
CHEBI:33854	CHEBI:13818
CHEBI:33854	CHEBI:22620
CHEBI:33854	CHEBI:22640
CHEBI:33855	CHEBI:2832
CHEBI:33855	CHEBI:22621
CHEBI:33855	CHEBI:13819
CHEBI:33855	CHEBI:87908
CHEBI:33857	CHEBI:13823
CHEBI:33857	CHEBI:22628
CHEBI:33857	CHEBI:2838
CHEBI:33885	CHEBI:40543
CHEBI:33885	CHEBI:33884
CHEBI:33885	CHEBI:22384
CHEBI:33907	CHEBI:23344
CHEBI:33907	CHEBI:3800
CHEBI:33908	CHEBI:23343
CHEBI:33908	CHEBI:33223
CHEBI:33982	CHEBI:21089
CHEBI:33982	CHEBI:33981
CHEBI:34107	CHEBI:76262
CHEBI:34112	CHEBI:75268
CHEBI:34112	CHEBI:89906
CHEBI:34126	CHEBI:78835
CHEBI:34130	CHEBI:63967
CHEBI:34161	CHEBI:83028
CHEBI:34227	CHEBI:43603
CHEBI:34283	CHEBI:569732
CHEBI:34288	CHEBI:53441
CHEBI:34292	CHEBI:282886
CHEBI:34334	CHEBI:20023
CHEBI:34353	CHEBI:180513
CHEBI:34380	CHEBI:428158
CHEBI:34444	CHEBI:117047
CHEBI:34450	CHEBI:63973
CHEBI:34477	CHEBI:63819
CHEBI:34490	CHEBI:63972
CHEBI:34496	CHEBI:68946
CHEBI:34543	CHEBI:59901
CHEBI:34575	CHEBI:132360
CHEBI:34613	CHEBI:164514
CHEBI:34648	CHEBI:73161
CHEBI:34650	CHEBI:597110
CHEBI:34687	CHEBI:535597
CHEBI:34739	CHEBI:42458
CHEBI:34768	CHEBI:42593
CHEBI:34778	CHEBI:69442
CHEBI:35104	CHEBI:34982
CHEBI:35104	CHEBI:49891
CHEBI:35104	CHEBI:33514
CHEBI:35121	CHEBI:35120
CHEBI:35121	CHEBI:1565
CHEBI:35146	CHEBI:18755
CHEBI:35146	CHEBI:10888
CHEBI:35146	CHEBI:11049
CHEBI:35146	CHEBI:18568
CHEBI:35164	CHEBI:11433
CHEBI:35164	CHEBI:31127
CHEBI:35173	CHEBI:11555
CHEBI:35173	CHEBI:1063
CHEBI:35173	CHEBI:11557
CHEBI:35173	CHEBI:17238
CHEBI:35173	CHEBI:19532
CHEBI:35173	CHEBI:19536
CHEBI:35177	CHEBI:11640
CHEBI:35177	CHEBI:19752
CHEBI:35179	CHEBI:70795
CHEBI:35181	CHEBI:35180
CHEBI:35181	CHEBI:11956
CHEBI:35227	CHEBI:34431
CHEBI:35227	CHEBI:20461
CHEBI:35227	CHEBI:33097
CHEBI:35255	CHEBI:34628
CHEBI:35255	CHEBI:23143
CHEBI:35260	CHEBI:41220
CHEBI:35260	CHEBI:34570
CHEBI:35260	CHEBI:33075
CHEBI:35265	CHEBI:7333
CHEBI:35265	CHEBI:33021
CHEBI:35266	CHEBI:7340
CHEBI:35266	CHEBI:21790
CHEBI:35267	CHEBI:26470
CHEBI:35267	CHEBI:8693
CHEBI:35280	CHEBI:26272
CHEBI:35280	CHEBI:26748
CHEBI:35280	CHEBI:28218
CHEBI:35280	CHEBI:9247
CHEBI:35287	CHEBI:13245
CHEBI:35287	CHEBI:2463
CHEBI:35287	CHEBI:22227
CHEBI:35288	CHEBI:46568
CHEBI:35288	CHEBI:9993
CHEBI:35288	CHEBI:22351
CHEBI:35289	CHEBI:18860
CHEBI:35289	CHEBI:34035
CHEBI:35290	CHEBI:32498
CHEBI:35290	CHEBI:34045
CHEBI:35291	CHEBI:26535
CHEBI:35298	CHEBI:34538
CHEBI:35298	CHEBI:40737
CHEBI:35298	CHEBI:29862
CHEBI:35299	CHEBI:34684
CHEBI:35299	CHEBI:18901
CHEBI:35305	CHEBI:20827
CHEBI:35305	CHEBI:31155
CHEBI:35306	CHEBI:20813
CHEBI:35306	CHEBI:31146
CHEBI:35341	CHEBI:9263
CHEBI:35341	CHEBI:13687
CHEBI:35341	CHEBI:26768
CHEBI:35343	CHEBI:19176
CHEBI:35343	CHEBI:794
CHEBI:35346	CHEBI:19134
CHEBI:35346	CHEBI:738
CHEBI:35346	CHEBI:13774
CHEBI:35348	CHEBI:1725
CHEBI:35348	CHEBI:13609
CHEBI:35348	CHEBI:1726
CHEBI:35348	CHEBI:20248
CHEBI:35349	CHEBI:2297
CHEBI:35349	CHEBI:13202
CHEBI:35349	CHEBI:20802
CHEBI:35366	CHEBI:4984
CHEBI:35366	CHEBI:13633
CHEBI:35366	CHEBI:24024
CHEBI:35372	CHEBI:12928
CHEBI:35372	CHEBI:20938
CHEBI:35372	CHEBI:57910
CHEBI:35373	CHEBI:4165
CHEBI:35373	CHEBI:20997
CHEBI:35374	CHEBI:21058
CHEBI:35374	CHEBI:4210
CHEBI:35391	CHEBI:22659
CHEBI:35391	CHEBI:29992
CHEBI:35404	CHEBI:29393
CHEBI:35404	CHEBI:23231
CHEBI:35410	CHEBI:8408
CHEBI:35410	CHEBI:26264
CHEBI:35411	CHEBI:2577
CHEBI:35411	CHEBI:22316
CHEBI:35411	CHEBI:13808
CHEBI:35411	CHEBI:13775
CHEBI:35411	CHEBI:10204
CHEBI:35414	CHEBI:7199
CHEBI:35414	CHEBI:13791
CHEBI:35414	CHEBI:21606
CHEBI:35418	CHEBI:12471
CHEBI:35418	CHEBI:12579
CHEBI:35418	CHEBI:21617
CHEBI:35418	CHEBI:33987
CHEBI:35423	CHEBI:21233
CHEBI:35423	CHEBI:6183
CHEBI:35425	CHEBI:21081
CHEBI:35425	CHEBI:4236
CHEBI:35433	CHEBI:32597
CHEBI:35433	CHEBI:34855
CHEBI:35434	CHEBI:32920
CHEBI:35434	CHEBI:34318
CHEBI:35434	CHEBI:47580
CHEBI:35434	CHEBI:49810
CHEBI:35436	CHEBI:21009
CHEBI:35436	CHEBI:4173
CHEBI:35490	CHEBI:8800
CHEBI:35490	CHEBI:46005
CHEBI:35490	CHEBI:15273
CHEBI:35515	CHEBI:20650
CHEBI:35559	CHEBI:34767
CHEBI:35559	CHEBI:30855
CHEBI:35596	CHEBI:8635
CHEBI:35596	CHEBI:18460
CHEBI:35606	CHEBI:35587
CHEBI:35606	CHEBI:8369
CHEBI:35607	CHEBI:475853
CHEBI:35619	CHEBI:35723
CHEBI:35619	CHEBI:376
CHEBI:35619	CHEBI:46346
CHEBI:35619	CHEBI:18734
CHEBI:35627	CHEBI:22845
CHEBI:35627	CHEBI:10426
CHEBI:35627	CHEBI:13203
CHEBI:35672	CHEBI:6465
CHEBI:35672	CHEBI:18577
CHEBI:35681	CHEBI:9077
CHEBI:35681	CHEBI:26617
CHEBI:35681	CHEBI:8741
CHEBI:35681	CHEBI:16339
CHEBI:35681	CHEBI:13425
CHEBI:35681	CHEBI:13686
CHEBI:35681	CHEBI:58662
CHEBI:35697	CHEBI:27073
CHEBI:35697	CHEBI:45845
CHEBI:35697	CHEBI:10720
CHEBI:35702	CHEBI:23991
CHEBI:35702	CHEBI:31565
CHEBI:35704	CHEBI:21813
CHEBI:35704	CHEBI:31888
CHEBI:35748	CHEBI:35747
CHEBI:35748	CHEBI:27315
CHEBI:35748	CHEBI:78205
CHEBI:35757	CHEBI:3407
CHEBI:35757	CHEBI:13657
CHEBI:35757	CHEBI:25382
CHEBI:35796	CHEBI:26252
CHEBI:35796	CHEBI:8398
CHEBI:35807	CHEBI:34874
CHEBI:35807	CHEBI:21778
CHEBI:35825	CHEBI:25149
CHEBI:35825	CHEBI:32801
CHEBI:35896	CHEBI:34961
CHEBI:35896	CHEBI:53433
CHEBI:35896	CHEBI:32642
CHEBI:35907	CHEBI:35906
CHEBI:35907	CHEBI:30922
CHEBI:35910	CHEBI:35909
CHEBI:35910	CHEBI:11634
CHEBI:35910	CHEBI:1238
CHEBI:35910	CHEBI:18109
CHEBI:35910	CHEBI:13594
CHEBI:35910	CHEBI:13195
CHEBI:35910	CHEBI:19736
CHEBI:35915	CHEBI:9269
CHEBI:35915	CHEBI:13220
CHEBI:35915	CHEBI:9268
CHEBI:35915	CHEBI:15115
CHEBI:35915	CHEBI:18213
CHEBI:35915	CHEBI:26770
CHEBI:35915	CHEBI:26772
CHEBI:35930	CHEBI:60301
CHEBI:35930	CHEBI:62106
CHEBI:35940	CHEBI:8584
CHEBI:35940	CHEBI:9585
CHEBI:35986	CHEBI:42305
CHEBI:35986	CHEBI:32893
CHEBI:35986	CHEBI:34109
CHEBI:35998	CHEBI:35025
CHEBI:35998	CHEBI:46104
CHEBI:35998	CHEBI:32901
CHEBI:36011	CHEBI:8226
CHEBI:36011	CHEBI:14840
CHEBI:36014	CHEBI:33185
CHEBI:36014	CHEBI:25247
CHEBI:36028	CHEBI:20263
CHEBI:36028	CHEBI:31122
CHEBI:36062	CHEBI:1380
CHEBI:36062	CHEBI:41912
CHEBI:36062	CHEBI:16798
CHEBI:36062	CHEBI:19879
CHEBI:36062	CHEBI:20270
CHEBI:36062	CHEBI:20272
CHEBI:36075	CHEBI:26328
CHEBI:36075	CHEBI:8518
CHEBI:36090	CHEBI:20348
CHEBI:36090	CHEBI:20405
CHEBI:36096	CHEBI:36082
CHEBI:36096	CHEBI:4012
CHEBI:36096	CHEBI:23477
CHEBI:36106	CHEBI:34299
CHEBI:36106	CHEBI:19725
CHEBI:36106	CHEBI:30900
CHEBI:36107	CHEBI:19724
CHEBI:36107	CHEBI:30902
CHEBI:36108	CHEBI:634
CHEBI:36108	CHEBI:19050
CHEBI:36110	CHEBI:26141
CHEBI:36110	CHEBI:30914
CHEBI:36180	CHEBI:22956
CHEBI:36180	CHEBI:22957
CHEBI:36183	CHEBI:134067
CHEBI:36190	CHEBI:34783
CHEBI:36190	CHEBI:5670
CHEBI:36203	CHEBI:35031
CHEBI:36203	CHEBI:9739
CHEBI:36208	CHEBI:15083
CHEBI:36208	CHEBI:26663
CHEBI:36217	CHEBI:35462
CHEBI:36217	CHEBI:41353
CHEBI:36217	CHEBI:10358
CHEBI:36217	CHEBI:22836
CHEBI:36218	CHEBI:35463
CHEBI:36218	CHEBI:43665
CHEBI:36218	CHEBI:10428
CHEBI:36218	CHEBI:22846
CHEBI:36219	CHEBI:35461
CHEBI:36219	CHEBI:43627
CHEBI:36219	CHEBI:6353
